event_id,event_date,course_name,PLAYER_ID,PLAYER,finish_position,made_cut,winner,finish_position_num,finish_status
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_jon_rahm,Jon Rahm,1,1,1,1.0,FIN
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_davis_thompson,Davis Thompson,2,1,0,2.0,FIN
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_xander_schauffele,Xander Schauffele,T3,1,0,3.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_chris_kirk,Chris Kirk,T3,1,0,3.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_taylor_montgomery,Taylor Montgomery,5,1,0,5.0,FIN
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_erik_van_rooyen,Erik van Rooyen,T6,1,0,6.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_matti_schmid,Matti Schmid,T6,1,0,6.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_robby_shelton,Robby Shelton,T6,1,0,6.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_tom_kim,Tom Kim,T6,1,0,6.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_j_t_poston,J.T. Poston,T6,1,0,6.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_garrick_higgo,Garrick Higgo,T11,1,0,11.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_scottie_scheffler,Scottie Scheffler,T11,1,0,11.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_patton_kizzire,Patton Kizzire,T11,1,0,11.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_sam_burns,Sam Burns,T11,1,0,11.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_christiaan_bezuidenhout,Christiaan Bezuidenhout,T11,1,0,11.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_danny_lee,Danny Lee,T16,1,0,16.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_tony_finau,Tony Finau,T16,1,0,16.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_adam_hadwin,Adam Hadwin,T18,1,0,18.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_jason_day,Jason Day,T18,1,0,18.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_sungjae_im,Sungjae Im,T18,1,0,18.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_harry_higgs,Harry Higgs,T18,1,0,18.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_harrison_endycott,Harrison Endycott,T22,1,0,22.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_si_woo_kim,Si Woo Kim,T22,1,0,22.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_keith_mitchell,Keith Mitchell,T22,1,0,22.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_alex_smalley,Alex Smalley,T22,1,0,22.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_cameron_young,Cameron Young,T26,1,0,26.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_thomas_detry,Thomas Detry,T26,1,0,26.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_justin_rose,Justin Rose,T26,1,0,26.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_matthias_schwab,Matthias Schwab,T26,1,0,26.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_patrick_cantlay,Patrick Cantlay,T26,1,0,26.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_tano_goya,Tano Goya,T26,1,0,26.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_ben_griffin,Ben Griffin,T32,1,0,32.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_tom_hoge,Tom Hoge,T32,1,0,32.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_brendan_steele,Brendan Steele,T32,1,0,32.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_dylan_wu,Dylan Wu,T32,1,0,32.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_austin_cook,Austin Cook,T36,1,0,36.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_andrew_putnam,Andrew Putnam,T36,1,0,36.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_eric_cole,Eric Cole,T36,1,0,36.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_stephan_jaeger,Stephan Jaeger,T36,1,0,36.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_will_zalatoris,Will Zalatoris,T36,1,0,36.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_byeong_hun_an,Byeong Hun An,T41,1,0,41.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_trevor_werbylo,Trevor Werbylo,T41,1,0,41.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_tyler_duncan,Tyler Duncan,T41,1,0,41.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_scott_piercy,Scott Piercy,T41,1,0,41.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_zach_johnson,Zach Johnson,T41,1,0,41.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_sebastian_munoz,Sebastián Muñoz,T41,1,0,41.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_stewart_cink,Stewart Cink,T41,1,0,41.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_justin_lower,Justin Lower,T41,1,0,41.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_harry_hall,Harry Hall,T41,1,0,41.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_denny_mccarthy,Denny McCarthy,T50,1,0,50.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_aaron_baddeley,Aaron Baddeley,T50,1,0,50.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_beau_hossler,Beau Hossler,T50,1,0,50.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_wyndham_clark,Wyndham Clark,T50,1,0,50.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_kevin_tway,Kevin Tway,T54,1,0,54.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_sahith_theegala,Sahith Theegala,T54,1,0,54.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_dean_burmester,Dean Burmester,T54,1,0,54.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_rickie_fowler,Rickie Fowler,T54,1,0,54.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_justin_suh,Justin Suh,T54,1,0,54.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_russell_knox,Russell Knox,T54,1,0,54.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_joseph_bramlett,Joseph Bramlett,T54,1,0,54.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_martin_laird,Martin Laird,T62,1,0,62.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_zecheng_dou,Zecheng Dou,T62,1,0,62.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_anders_albertson,Anders Albertson,T62,1,0,62.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_ryan_armour,Ryan Armour,T65,1,0,65.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_davis_riley,Davis Riley,T65,1,0,65.0,T
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_sam_stevens,Sam Stevens,67,1,0,67.0,FIN
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_andrew_landry,Andrew Landry,68,1,0,68.0,FIN
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_paul_haley_ii,Paul Haley II,69,1,0,69.0,FIN
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_k_h_lee,K.H. Lee,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_doug_ghim,Doug Ghim,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_harris_english,Harris English,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_kevin_roy,Kevin Roy,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_adam_long,Adam Long,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_emiliano_grillo,Emiliano Grillo,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_nico_echavarria,Nico Echavarria,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_brandon_wu,Brandon Wu,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_mark_hubbard,Mark Hubbard,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_taylor_moore,Taylor Moore,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_callum_tarren,Callum Tarren,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_ryan_brehm,Ryan Brehm,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_matt_nesmith,Matt NeSmith,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_luke_list,Luke List,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_brian_harman,Brian Harman,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_greyson_sigg,Greyson Sigg,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_jhonattan_vegas,Jhonattan Vegas,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_erik_barnes,Erik Barnes,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_chesson_hadley,Chesson Hadley,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_kramer_hickok,Kramer Hickok,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_taylor_pendrith,Taylor Pendrith,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_aaron_wise,Aaron Wise,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_brendon_todd,Brendon Todd,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_will_gordon,Will Gordon,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_michael_block,Michael Block,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_carson_young,Carson Young,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_caleb_surratt,Caleb Surratt,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_david_lipsky,David Lipsky,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_ben_martin,Ben Martin,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_aaron_rai,Aaron Rai,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_charley_hoffman,Charley Hoffman,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_nick_taylor,Nick Taylor,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_jimmy_walker,Jimmy Walker,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_mj_daffue,MJ Daffue,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_sam_ryder,Sam Ryder,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_ben_taylor,Ben Taylor,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_jason_dufner,Jason Dufner,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_richy_werenski,Richy Werenski,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_john_pak,John Pak,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_kevin_yu,Kevin Yu,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_peter_malnati,Peter Malnati,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_kyle_westmoreland,Kyle Westmoreland,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_s_h_kim,S.H. Kim,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_taiga_semikawa,Taiga Semikawa,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_michael_kim,Michael Kim,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_s_y_noh,S.Y. Noh,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_lee_hodges,Lee Hodges,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_zac_blair,Zac Blair,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_philip_knowles,Philip Knowles,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_jonathan_byrd,Jonathan Byrd,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_max_mcgreevy,Max McGreevy,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_nate_lashley,Nate Lashley,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_scott_harrington,Scott Harrington,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_troy_merritt,Troy Merritt,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_sung_kang,Sung Kang,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_cam_davis,Cam Davis,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_trevor_cone,Trevor Cone,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_augusto_nunez,Augusto Núñez,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_satoshi_kodaira,Satoshi Kodaira,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_ryan_moore,Ryan Moore,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_austin_eckroat,Austin Eckroat,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_nick_watney,Nick Watney,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_lucas_glover,Lucas Glover,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_patrick_rodgers,Patrick Rodgers,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_brice_garnett,Brice Garnett,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_brandon_matthews,Brandon Matthews,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_martin_trainer,Martin Trainer,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_danny_willett,Danny Willett,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_michael_gligic,Michael Gligic,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_tyson_alexander,Tyson Alexander,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_bill_haas,Bill Haas,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_michael_thompson,Michael Thompson,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_carl_yuan,Carl Yuan,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_robert_streb,Robert Streb,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_rory_sabbatini,Rory Sabbatini,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_kevin_chappell,Kevin Chappell,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_james_hahn,James Hahn,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_chez_reavie,Chez Reavie,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_dylan_frittelli,Dylan Frittelli,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_andrew_novak,Andrew Novak,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_hank_lebioda,Hank Lebioda,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_brian_stuard,Brian Stuard,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_gunner_wiebe,Gunner Wiebe,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_wesley_bryan,Wesley Bryan,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_adam_schenk,Adam Schenk,CUT,0,0,,CUT
2023_american_express,2023-01-22,Pete Dye Stadium Course / La Quinta Country Club / Nicklaus Tournament Course,player_brent_grant,Brent Grant,CUT,0,0,,CUT
2023_farmers_insurance_open,2023-01-28,Torrey Pines Golf Course (South Course) / Torrey Pines Golf Course (North Course),player_max_homa,Max Homa,1,1,1,1.0,FIN
2023_farmers_insurance_open,2023-01-28,Torrey Pines Golf Course (South Course) / Torrey Pines Golf Course (North Course),player_keegan_bradley,Keegan Bradley,2,1,0,2.0,FIN
2023_farmers_insurance_open,2023-01-28,Torrey Pines Golf Course (South Course) / Torrey Pines Golf Course (North Course),player_collin_morikawa,Collin Morikawa,3,1,0,3.0,FIN
2023_farmers_insurance_open,2023-01-28,Torrey Pines Golf Course (South Course) / Torrey Pines Golf Course (North Course),player_sahith_theegala,Sahith Theegala,T4,1,0,4.0,T
2023_farmers_insurance_open,2023-01-28,Torrey Pines Golf Course (South Course) / Torrey Pines Golf Course (North Course),player_sungjae_im,Sungjae Im,T4,1,0,4.0,T
2023_farmers_insurance_open,2023-01-28,Torrey Pines Golf Course (South Course) / Torrey Pines Golf Course (North Course),player_sam_ryder,Sam Ryder,T4,1,0,4.0,T
2023_farmers_insurance_open,2023-01-28,Torrey Pines Golf Course (South Course) / Torrey Pines Golf Course (North Course),player_jason_day,Jason Day,T7,1,0,7.0,T
2023_farmers_insurance_open,2023-01-28,Torrey Pines Golf Course (South Course) / Torrey Pines Golf Course (North Course),player_jon_rahm,Jon Rahm,T7,1,0,7.0,T
2023_farmers_insurance_open,2023-01-28,Torrey Pines Golf Course (South Course) / Torrey Pines Golf Course (North Course),player_hideki_matsuyama,Hideki Matsuyama,T9,1,0,9.0,T
2023_farmers_insurance_open,2023-01-28,Torrey Pines Golf Course (South Course) / Torrey Pines Golf Course (North Course),player_tony_finau,Tony Finau,T9,1,0,9.0,T
2023_farmers_insurance_open,2023-01-28,Torrey Pines Golf Course (South Course) / Torrey Pines Golf Course (North Course),player_taylor_moore,Taylor Moore,T11,1,0,11.0,T
2023_farmers_insurance_open,2023-01-28,Torrey Pines Golf Course (South Course) / Torrey Pines Golf Course (North Course),player_rickie_fowler,Rickie Fowler,T11,1,0,11.0,T
2023_farmers_insurance_open,2023-01-28,Torrey Pines Golf Course (South Course) / Torrey Pines Golf Course (North Course),player_erik_barnes,Erik Barnes,T13,1,0,13.0,T
2023_farmers_insurance_open,2023-01-28,Torrey Pines Golf Course (South Course) / Torrey Pines Golf Course (North Course),player_jimmy_walker,Jimmy Walker,T13,1,0,13.0,T
2023_farmers_insurance_open,2023-01-28,Torrey Pines Golf Course (South Course) / Torrey Pines Golf Course (North Course),player_xander_schauffele,Xander Schauffele,T13,1,0,13.0,T
2023_farmers_insurance_open,2023-01-28,Torrey Pines Golf Course (South Course) / Torrey Pines Golf Course (North Course),player_sam_stevens,Sam Stevens,T13,1,0,13.0,T
2023_farmers_insurance_open,2023-01-28,Torrey Pines Golf Course (South Course) / Torrey Pines Golf Course (North Course),player_joseph_bramlett,Joseph Bramlett,T13,1,0,13.0,T
