event_id	event_date	course_name	PLAYER_ID	PLAYER	finish_position	made_cut	winner
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_xander_schauffele	Xander Schauffele	T30	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_akshay_bhatia	Akshay Bhatia	T32	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_byeong_hun_an	Byeong Hun An	T32	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_nico_echavarria	Nico Echavarria	T32	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_si_woo_kim	Si Woo Kim	T32	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_davis_thompson	Davis Thompson	T36	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_sahith_theegala	Sahith Theegala	T36	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_stephan_jaeger	Stephan Jaeger	T36	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_viktor_hovland	Viktor Hovland	T36	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_christiaan_bezuidenhout	Christiaan Bezuidenhout	T40	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_j_t_poston	J.T. Poston	T40	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_jason_day	Jason Day	T40	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_patton_kizzire	Patton Kizzire	T40	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_chris_kirk	Chris Kirk	T44	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_kevin_yu	Kevin Yu	T44	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_chris_gotterup	Chris Gotterup	T46	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_denny_mccarthy	Denny McCarthy	T46	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_brice_garnett	Brice Garnett	T48	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_matthieu_pavon	Matthieu Pavon	T48	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_nick_taylor	Nick Taylor	T48	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_billy_horschel	Billy Horschel	51	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_eric_cole	Eric Cole	52	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_matt_mccarty	Matt McCarty	T53	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_peter_malnati	Peter Malnati	T53	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_nick_dunlap	Nick Dunlap	55	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_jake_knapp	Jake Knapp	56	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_rafael_campos	Rafael Campos	57	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_brian_harman	Brian Harman	58	1	0
2025_sentry	2025-01-05	Plantation Course at Kapalua	player_davis_riley	Davis Riley	WD	0	0
2025_sony_open	2025-01-12	Waialae Country Club	player_nick_taylor	Nick Taylor	1	1	1
2025_sony_open	2025-01-12	Waialae Country Club	player_nico_echavarria	Nico Echavarria	2	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_j_j_spaun	J.J. Spaun	T3	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_stephan_jaeger	Stephan Jaeger	T3	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_eric_cole	Eric Cole	5	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_adam_schenk	Adam Schenk	T6	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_jackson_suber	Jackson Suber	T6	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_keegan_bradley	Keegan Bradley	T6	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_patrick_fishburn	Patrick Fishburn	T6	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_harry_hall	Harry Hall	T10	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_jesper_svensson	Jesper Svensson	T10	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_lee_hodges	Lee Hodges	T10	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_nick_dunlap	Nick Dunlap	T10	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_paul_peterson	Paul Peterson	T10	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_russell_henley	Russell Henley	T10	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_alex_smalley	Alex Smalley	T16	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_denny_mccarthy	Denny McCarthy	T16	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_gary_woodland	Gary Woodland	T16	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_hideki_matsuyama	Hideki Matsuyama	T16	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_webb_simpson	Webb Simpson	T16	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_brian_harman	Brian Harman	T21	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_c_t_pan	C.T. Pan	T21	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_kensei_hirata	Kensei Hirata	T21	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_lucas_glover	Lucas Glover	T21	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_mac_meissner	Mac Meissner	T21	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_mark_hubbard	Mark Hubbard	T21	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_matt_kuchar	Matt Kuchar	T21	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_sam_ryder	Sam Ryder	T21	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_zach_johnson	Zach Johnson	T21	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_adam_svensson	Adam Svensson	T30	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_andrew_putnam	Andrew Putnam	T30	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_brice_garnett	Brice Garnett	T30	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_bud_cauley	Bud Cauley	T30	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_erik_van_rooyen	Erik van Rooyen	T30	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_keith_mitchell	Keith Mitchell	T30	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_sepp_straka	Sepp Straka	T30	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_henrik_norlander	Henrik Norlander	T37	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_james_hahn	James Hahn	T37	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_justin_lower	Justin Lower	T37	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_kurt_kitayama	Kurt Kitayama	T37	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_nate_lashley	Nate Lashley	T37	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_ryan_gerard	Ryan Gerard	T37	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_sahith_theegala	Sahith Theegala	T37	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_vincent_norrman	Vincent Norrman	T37	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_ben_griffin	Ben Griffin	T45	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_david_lipsky	David Lipsky	T45	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_frankie_capan_iii	Frankie Capan III	T45	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_jeremy_paul	Jeremy Paul	T45	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_kevin_roy	Kevin Roy	T45	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_maverick_mcnealy	Maverick McNealy	T45	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_taylor_pendrith	Taylor Pendrith	T45	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_tom_hoge	Tom Hoge	T45	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_ben_kohles	Ben Kohles	T53	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_brandt_snedeker	Brandt Snedeker	T53	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_chan_kim	Chan Kim	T53	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_kevin_streelman	Kevin Streelman	T53	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_robert_macintyre	Robert MacIntyre	T53	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_thomas_detry	Thomas Detry	T53	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_adam_hadwin	Adam Hadwin	T59	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_ben_martin	Ben Martin	T59	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_charley_hoffman	Charley Hoffman	T59	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_rico_hoey	Rico Hoey	T59	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_sam_stevens	Sam Stevens	T59	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_thomas_rosenmueller	Thomas Rosenmueller	T59	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_matt_mccarty	Matt McCarty	T65	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_ryo_hisatsune	Ryo Hisatsune	T65	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_taylor_montgomery	Taylor Montgomery	T65	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_tom_kim	Tom Kim	T65	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_ben_silverman	Ben Silverman	69	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_cristobal_del_solar	Cristobal Del Solar	T70	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_greyson_sigg	Greyson Sigg	T70	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_doug_ghim	Doug Ghim	T72	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_luke_list	Luke List	T72	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_taylor_dickson	Taylor Dickson	T72	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_vince_whaley	Vince Whaley	T72	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_aaron_baddeley	Aaron Baddeley	76	1	0
2025_sony_open	2025-01-12	Waialae Country Club	player_andrew_novak	Andrew Novak	CUT	0	0
2025_sony_open	2025-01-12	Waialae Country Club	player_austin_eckroat	Austin Eckroat	CUT	0	0
2025_sony_open	2025-01-12	Waialae Country Club	player_brendon_todd	Brendon Todd	CUT	0	0
2025_sony_open	2025-01-12	Waialae Country Club	player_carson_young	Carson Young	CUT	0	0
2025_sony_open	2025-01-12	Waialae Country Club	player_chad_ramey	Chad Ramey	CUT	0	0
2025_sony_open	2025-01-12	Waialae Country Club	player_david_skinns	David Skinns	CUT	0	0
2025_sony_open	2025-01-12	Waialae Country Club	player_michael_kim	Michael Kim	CUT	0	0
2025_sony_open	2025-01-12	Waialae Country Club	player_rj_manke	RJ Manke	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_sepp_straka	Sepp Straka	1	1	1
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_justin_thomas	Justin Thomas	2	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_jason_day	Jason Day	T3	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_justin_lower	Justin Lower	T3	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_charley_hoffman	Charley Hoffman	T5	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_patrick_cantlay	Patrick Cantlay	T5	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_ben_griffin	Ben Griffin	T7	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_camilo_villegas	Camilo Villegas	T7	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_max_greyserman	Max Greyserman	T7	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_taylor_moore	Taylor Moore	T7	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_alex_smalley	Alex Smalley	11	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_beau_hossler	Beau Hossler	T12	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_frankie_capan_iii	Frankie Capan III	T12	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_j_t_poston	J.T. Poston	T12	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_mark_hubbard	Mark Hubbard	T12	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_nick_taylor	Nick Taylor	T12	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_will_zalatoris	Will Zalatoris	T12	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_cam_davis	Cam Davis	T18	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_kevin_roy	Kevin Roy	T18	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_trey_mullinax	Trey Mullinax	T18	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_ben_kohles	Ben Kohles	T21	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_billy_horschel	Billy Horschel	T21	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_daniel_berger	Daniel Berger	T21	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_doug_ghim	Doug Ghim	T21	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_harry_hall	Harry Hall	T21	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_jacob_bridgeman	Jacob Bridgeman	T21	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_keith_mitchell	Keith Mitchell	T21	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_rickie_fowler	Rickie Fowler	T21	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_carson_young	Carson Young	T29	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_j_j_spaun	J.J. Spaun	T29	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_sam_burns	Sam Burns	T29	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_tom_hoge	Tom Hoge	T29	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_vincent_norrman	Vincent Norrman	T29	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_brice_garnett	Brice Garnett	T34	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_chris_kirk	Chris Kirk	T34	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_harry_higgs	Harry Higgs	T34	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_lanto_griffin	Lanto Griffin	T34	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_lee_hodges	Lee Hodges	T34	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_nick_dunlap	Nick Dunlap	T34	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_quade_cummins	Quade Cummins	T34	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_ryan_palmer	Ryan Palmer	T34	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_victor_perez	Victor Perez	T34	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_harris_english	Harris English	T43	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_matt_kuchar	Matt Kuchar	T43	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_matteo_manassero	Matteo Manassero	T43	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_michael_kim	Michael Kim	T43	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_ricky_castillo	Ricky Castillo	T43	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_rikuya_hoshino	Rikuya Hoshino	T43	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_ryo_hisatsune	Ryo Hisatsune	T43	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_sam_ryder	Sam Ryder	T43	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_brandt_snedeker	Brandt Snedeker	T51	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_brian_campbell	Brian Campbell	T51	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_davis_thompson	Davis Thompson	T51	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_matthew_riedel	Matthew Riedel	T51	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_ryan_gerard	Ryan Gerard	T51	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_sam_stevens	Sam Stevens	T51	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_si_woo_kim	Si Woo Kim	T51	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_alejandro_tosti	Alejandro Tosti	T58	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_kris_ventura	Kris Ventura	T58	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_kurt_kitayama	Kurt Kitayama	T58	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_mackenzie_hughes	Mackenzie Hughes	T58	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_rico_hoey	Rico Hoey	T58	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_taylor_montgomery	Taylor Montgomery	T58	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_jeremy_paul	Jeremy Paul	T64	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_vince_whaley	Vince Whaley	T64	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_joe_highsmith	Joe Highsmith	T66	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_will_gordon	Will Gordon	T66	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_eric_cole	Eric Cole	T68	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_mac_meissner	Mac Meissner	T68	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_patrick_rodgers	Patrick Rodgers	70	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_chez_reavie	Chez Reavie	71	1	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_aldrich_potgieter	Aldrich Potgieter	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_anders_albertson	Anders Albertson	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_andrew_novak	Andrew Novak	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_antoine_rozner	Antoine Rozner	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_bill_haas	Bill Haas	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_blades_brown	Blades Brown	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_braden_thornberry	Braden Thornberry	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_bronson_burgoon	Bronson Burgoon	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_chad_ramey	Chad Ramey	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_chandler_phillips	Chandler Phillips	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_chesson_hadley	Chesson Hadley	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_cristobal_del_solar	Cristobal Del Solar	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_danny_walker	Danny Walker	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_danny_willett	Danny Willett	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_david_skinns	David Skinns	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_davis_riley	Davis Riley	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_emiliano_grillo	Emiliano Grillo	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_francesco_molinari	Francesco Molinari	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_hayden_buckley	Hayden Buckley	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_isaiah_salinda	Isaiah Salinda	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_jason_dufner	Jason Dufner	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_joel_dahmen	Joel Dahmen	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_john_pak	John Pak	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_k_h_lee	K.H. Lee	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_kaito_onishi	Kaito Onishi	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_kevin_kisner	Kevin Kisner	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_kevin_velo	Kevin Velo	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_kyle_mendoza	Kyle Mendoza	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_mason_andersen	Mason Andersen	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_matti_schmid	Matti Schmid	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_max_mcgreevy	Max McGreevy	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_michael_thorbjornsen	Michael Thorbjornsen	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_nick_hardy	Nick Hardy	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_noah_goodwin	Noah Goodwin	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_norman_xiong	Norman Xiong	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_philip_knowles	Philip Knowles	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_sami_valimaki	Sami Valimaki	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_steven_fisk	Steven Fisk	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_takumi_kanaya	Takumi Kanaya	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_tim_widing	Tim Widing	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_trevor_cone	Trevor Cone	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_wesley_bryan	Wesley Bryan	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_will_chandler	Will Chandler	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_william_mouw	William Mouw	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_zac_blair	Zac Blair	CUT	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_adam_schenk	Adam Schenk	WD	0	0
2025_american_express	2025-01-19	Pete Dye Stadium Course	player_brendon_todd	Brendon Todd	WD	0	0
2025_farmers_insurance_open	2025-01-25	Torrey Pines South Course	player_harris_english	Harris English	1	1	1
2025_farmers_insurance_open	2025-01-25	Torrey Pines South Course	player_sam_stevens	Sam Stevens	2	1	0
2025_farmers_insurance_open	2025-01-25	Torrey Pines South Course	player_andrew_novak	Andrew Novak	3	1	0
2025_farmers_insurance_open	2025-01-25	Torrey Pines South Course	player_kris_ventura	Kris Ventura	T4	1	0
2025_farmers_insurance_open	2025-01-25	Torrey Pines South Course	player_sungjae_im	Sungjae Im	T4	1	0
2025_farmers_insurance_open	2025-01-25	Torrey Pines South Course	player_hayden_springer	Hayden Springer	6	1	0
2025_farmers_insurance_open	2025-01-25	Torrey Pines South Course	player_taylor_pendrith	Taylor Pendrith	T7	1	0
2025_farmers_insurance_open	2025-01-25	Torrey Pines South Course	player_will_gordon	Will Gordon	T7	1	0
2025_farmers_insurance_open	2025-01-25	Torrey Pines South Course	player_danny_willett	Danny Willett	T9	1	0
2025_farmers_insurance_open	2025-01-25	Torrey Pines South Course	player_greyson_sigg	Greyson Sigg	T9	1	0
