event_id	event_date	course_name	PLAYER_ID	PLAYER	finish_position	made_cut	winner
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	chris_gotterup	Chris Gotterup	T18	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	matt_mccarty	Matt McCarty	T18	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	david_lipsky	David Lipsky	T18	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	chad_ramey	Chad Ramey	T22	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	cameron_young	Cameron Young	T22	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	nicolai_hjgaard	Nicolai Højgaard	T22	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	harris_english	Harris English	T22	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	kris_ventura	Kris Ventura	T22	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	christiaan_bezuidenhout	Christiaan Bezuidenhout	T27	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	patrick_rodgers	Patrick Rodgers	T27	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	eric_cole	Eric Cole	T27	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	isaiah_salinda	Isaiah Salinda	T30	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	sam_stevens	Sam Stevens	T30	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	rasmus_hjgaard	Rasmus Højgaard	T30	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	adam_scott	Adam Scott	T30	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	justin_lower	Justin Lower	T30	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	dan_brown	Dan Brown	T30	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	kristoffer_reitan	Kristoffer Reitan	T30	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	max_mcgreevy	Max McGreevy	T30	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	matthieu_pavon	Matthieu Pavon	T38	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	karl_vilips	Karl Vilips	T38	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	jason_day	Jason Day	T38	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	danny_walker	Danny Walker	T38	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	emiliano_grillo	Emiliano Grillo	T38	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	john_vanderlaan	John VanDerLaan	T43	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	johnny_keefer	Johnny Keefer	T43	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	keegan_bradley	Keegan Bradley	T43	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	davis_thompson	Davis Thompson	T43	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	john_parry	John Parry	T43	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	ricky_castillo	Ricky Castillo	T43	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	mac_meissner	Mac Meissner	T49	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	denny_mccarthy	Denny McCarthy	T49	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	taylor_moore	Taylor Moore	T49	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	austin_eckroat	Austin Eckroat	T49	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	zecheng_dou	Zecheng Dou	T49	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	rasmus_neergaard_petersen	Rasmus Neergaard-Petersen	T49	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	a_j_ewart	A.J. Ewart	T49	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	matti_schmid	Matti Schmid	T56	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	sudarshan_yellamaraju	Sudarshan Yellamaraju	T56	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	brooks_koepka	Brooks Koepka	T56	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	mackenzie_hughes	Mackenzie Hughes	T59	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	doug_ghim	Doug Ghim	T59	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	sam_ryder	Sam Ryder	T59	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	zach_bauchou	Zach Bauchou	T59	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	s_h_kim	S.H. Kim	63	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	keita_nakajima	Keita Nakajima	64	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	wyndham_clark	Wyndham Clark	T65	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	marcelo_rozo	Marcelo Rozo	T65	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	emilio_gonzalez	Emilio Gonzalez	T65	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	tom_kim	Tom Kim	T65	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	mark_hubbard	Mark Hubbard	69	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	cam_davis	Cam Davis	T70	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	rico_hoey	Rico Hoey	T70	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	tom_hoge	Tom Hoge	T70	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	jackson_suber	Jackson Suber	T70	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	kensei_hirata	Kensei Hirata	74	1	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	patrick_cantlay	Patrick Cantlay	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	jesper_svensson	Jesper Svensson	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	max_greyserman	Max Greyserman	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	taylor_pendrith	Taylor Pendrith	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	christo_lamprecht	Christo Lamprecht	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	dylan_wu	Dylan Wu	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	thorbjrn_olesen	Thorbjørn Olesen	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	gordon_sargent	Gordon Sargent	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	gary_woodland	Gary Woodland	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	beau_hossler	Beau Hossler	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	will_zalatoris	Will Zalatoris	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	lanto_griffin	Lanto Griffin	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	peter_malnati	Peter Malnati	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	davis_riley	Davis Riley	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	jeremy_paul	Jeremy Paul	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	matt_kuchar	Matt Kuchar	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	kevin_roy	Kevin Roy	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	aaron_wise	Aaron Wise	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	brandt_snedeker	Brandt Snedeker	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	pontus_nyholm	Pontus Nyholm	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	david_ford	David Ford	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	max_homa	Max Homa	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	adam_svensson	Adam Svensson	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	takumi_kanaya	Takumi Kanaya	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	aldrich_potgieter	Aldrich Potgieter	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	adrien_dumont_de_chassart	Adrien Dumont de Chassart	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	garrick_higgo	Garrick Higgo	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	jeffrey_kang	Jeffrey Kang	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	andrew_putnam	Andrew Putnam	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	alejandro_tosti	Alejandro Tosti	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	thomas_rosenmueller	Thomas Rosenmueller	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	neal_shipley	Neal Shipley	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	marco_penge	Marco Penge	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	davis_chatfield	Davis Chatfield	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	matt_wallace	Matt Wallace	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	kevin_streelman	Kevin Streelman	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	billy_horschel	Billy Horschel	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	mark_geddes	Mark Geddes	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	ludvig_aberg	Ludvig Åberg	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	frankie_capan_iii	Frankie Capan III	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	jhonattan_vegas	Jhonattan Vegas	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	s_t_lee	S.T. Lee	CUT	0	0
2026_farmers_insurance_open	2026-02-01	Torrey Pines Golf Course (South Course; North Course used in first 3 rounds)	michael_brennan	Michael Brennan	DQ	0	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	chris_gotterup	Chris Gotterup	1	1	1
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	hideki_matsuyama	Hideki Matsuyama	2	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	scottie_scheffler	Scottie Scheffler	T3	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	akshay_bhatia	Akshay Bhatia	T3	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	si_woo_kim	Si Woo Kim	T3	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	michael_thorbjornsen	Michael Thorbjornsen	T3	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	nicolai_hjgaard	Nicolai Højgaard	T3	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	jake_knapp	Jake Knapp	8	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	matt_fitzpatrick	Matt Fitzpatrick	9	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	pierceson_coody	Pierceson Coody	T10	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	viktor_hovland	Viktor Hovland	T10	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	ryo_hisatsune	Ryo Hisatsune	T10	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	zecheng_dou	Zecheng Dou	T13	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	kevin_roy	Kevin Roy	T13	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	maverick_mcnealy	Maverick McNealy	T13	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	daniel_berger	Daniel Berger	T16	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	jordan_smith	Jordan Smith	T16	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	michael_kim	Michael Kim	T18	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	jacob_bridgeman	Jacob Bridgeman	T18	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	rickie_fowler	Rickie Fowler	T18	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	mac_meissner	Mac Meissner	T18	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	sepp_straka	Sepp Straka	T18	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	sahith_theegala	Sahith Theegala	T18	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	ryan_fox	Ryan Fox	T24	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	rico_hoey	Rico Hoey	T24	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	kurt_kitayama	Kurt Kitayama	T24	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	rasmus_hjgaard	Rasmus Højgaard	T24	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	harris_english	Harris English	T28	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	a_j_ewart	A.J. Ewart	T28	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	nick_taylor	Nick Taylor	T28	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	ben_griffin	Ben Griffin	T28	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	mackenzie_hughes	Mackenzie Hughes	T28	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	stephan_jaeger	Stephan Jaeger	T28	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	min_woo_lee	Min Woo Lee	T28	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	sam_stevens	Sam Stevens	T35	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	wyndham_clark	Wyndham Clark	T35	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	alex_smalley	Alex Smalley	T35	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	tom_kim	Tom Kim	T35	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	j_t_poston	J.T. Poston	T35	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	john_parry	John Parry	T35	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	rasmus_neergaard_petersen	Rasmus Neergaard-Petersen	T41	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	keith_mitchell	Keith Mitchell	T41	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	cameron_young	Cameron Young	T41	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	johnny_keefer	Johnny Keefer	T41	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	sami_valimaki	Sami Valimaki	T41	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	kristoffer_reitan	Kristoffer Reitan	T41	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	xander_schauffele	Xander Schauffele	T41	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	christo_lamprecht	Christo Lamprecht	T48	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	zach_bauchou	Zach Bauchou	T48	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	max_mcgreevy	Max McGreevy	T48	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	chad_ramey	Chad Ramey	T48	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	michael_brennan	Michael Brennan	T48	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	s_t_lee	S.T. Lee	T48	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	s_h_kim	S.H. Kim	T54	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	sudarshan_yellamaraju	Sudarshan Yellamaraju	T54	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	joe_highsmith	Joe Highsmith	T54	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	brian_campbell	Brian Campbell	T54	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	kensei_hirata	Kensei Hirata	T54	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	collin_morikawa	Collin Morikawa	T54	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	patrick_rodgers	Patrick Rodgers	T60	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	john_vanderlaan	John VanDerLaan	T60	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	takumi_kanaya	Takumi Kanaya	T60	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	adrien_saddier	Adrien Saddier	T60	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	davis_thompson	Davis Thompson	T64	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	gary_woodland	Gary Woodland	T64	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	chandler_phillips	Chandler Phillips	T66	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	max_homa	Max Homa	T66	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	bud_cauley	Bud Cauley	T68	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	hank_lebioda	Hank Lebioda	T68	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	neal_shipley	Neal Shipley	T68	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	keita_nakajima	Keita Nakajima	71	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	patton_kizzire	Patton Kizzire	72	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	cam_davis	Cam Davis	73	1	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	joel_dahmen	Joel Dahmen	CUT	0	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	karl_vilips	Karl Vilips	CUT	0	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	corey_conners	Corey Conners	CUT	0	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	matt_mccarty	Matt McCarty	CUT	0	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	austin_eckroat	Austin Eckroat	CUT	0	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	tom_hoge	Tom Hoge	CUT	0	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	chandler_blanchet	Chandler Blanchet	CUT	0	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	haotong_li	Haotong Li	CUT	0	0
2026_wm_phoenix_open	2026-02-08	TPC Scottsdale (Stadium Course)	matti_schmid	Matti Schmid	CUT	0	0
